Date,Country,Region,Petrol_Price_USD_per_Liter,Diesel_Price_USD_per_Liter,Natural_Gas_Price_USD_per_MMBtu,Crude_Oil_Price_USD_per_Barrel,Inflation_Rate (%),Exchange_Rate_vs_USD,GDP_Growth (%),Supply_Index,Demand_Index,Geopolitical_Risk_Index,Event_Flag,Event_Description,Currency_Devaluation (%),Subsidy_Level,Tax_Rate_on_Fuel (%),Petrol_7d_MA,Petrol_28d_vol,Petrol_lag_1,Crude_lag_1
2020-02-17,China,Asia,0.895,0.794,2.078,63.33,2.35,6.5842,1.69,69.8,54.6,36.0,1,COVID-19 Pandemic,0.06,Medium,25.0,0.87975,0.0648067739739823,0.93,68.14
2020-02-24,China,Asia,0.959,0.905,1.83,67.3,2.95,6.5611,1.02,47.2,44.7,48.3,1,COVID-19 Pandemic,0.06,Medium,25.0,0.9075,0.06597955347042178,0.895,63.33
2020-03-02,China,Asia,1.02,0.9,1.863,70.31,3.1,6.506,-0.26,60.8,58.8,28.4,0,,-0.62,Medium,25.0,0.951,0.06531965934194009,0.959,67.3
2020-03-09,China,Asia,1.059,0.993,2.538,76.35,5.18,6.5608,3.81,42.1,52.8,52.2,1,COVID-19 Pandemic,-0.75,Medium,25.0,0.98325,0.06342754723606457,1.02,70.31
2020-03-16,China,Asia,1.05,0.973,2.13,73.86,2.71,6.5153,5.02,57.9,53.5,46.1,1,COVID-19 Pandemic,-0.31,Medium,25.0,1.022,0.06416025054772435,1.059,76.35
2020-03-23,China,Asia,1.131,1.009,2.501,78.99,0.78,6.5595,-0.96,46.8,51.1,36.5,1,COVID-19 Pandemic,-0.43,Medium,25.0,1.065,0.06337187885315831,1.05,73.86
2020-03-30,China,Asia,1.072,0.983,2.395,77.61,3.36,6.6002,3.12,58.0,47.0,27.5,0,,0.06,Medium,25.0,1.078,0.06802404600119202,1.131,78.99
2020-04-06,China,Asia,1.101,1.004,2.7,77.55,2.52,6.5297,4.44,48.5,50.3,29.5,0,,-0.04,Medium,25.0,1.0885,0.05535012604505953,1.072,77.61
2020-04-13,China,Asia,1.101,1.034,2.755,78.68,3.1,6.6585,1.15,37.8,46.9,43.9,1,COVID-19 Pandemic,0.39,Medium,25.0,1.10125,0.04738495647868271,1.101,77.55
2020-04-20,China,Asia,1.205,1.086,2.666,83.32,1.43,6.5177,1.9,52.2,38.7,29.8,1,COVID-19 Pandemic,-0.81,Medium,25.0,1.11975,0.05121534577368051,1.101,78.68
2020-04-27,China,Asia,1.14,1.011,2.796,82.23,3.4,6.4758,0.65,54.5,47.5,34.5,1,COVID-19 Pandemic,-0.49,Medium,25.0,1.13675,0.05618316779919006,1.205,83.32
2020-05-04,China,Asia,1.229,1.083,2.457,83.34,3.7,6.5082,-0.14,70.8,48.5,29.4,1,COVID-19 Pandemic,-0.33,Medium,25.0,1.16875,0.05397745785184984,1.14,82.23
2020-05-11,China,Asia,1.194,1.115,2.48,84.35,0.84,6.6048,-0.03,67.3,39.9,37.5,1,COVID-19 Pandemic,-0.81,Medium,25.0,1.192,0.05307149292846773,1.229,83.34
2020-05-18,China,Asia,1.174,1.089,2.52,84.73,2.66,6.4613,2.27,37.4,35.4,31.6,1,COVID-19 Pandemic,-0.28,Medium,25.0,1.18425,0.05223738735029522,1.194,84.35
2020-05-25,China,Asia,1.203,1.122,2.84,86.9,1.54,6.5323,0.91,52.6,41.4,23.3,0,,0.12,Medium,25.0,1.2,0.050337589153659164,1.174,84.73
2020-06-01,China,Asia,0.885,0.799,1.698,63.05,4.49,6.4674,1.01,54.6,34.5,36.1,1,COVID-19 Pandemic,0.25,Medium,25.0,1.1139999999999999,0.09425548358012177,1.203,86.9
2020-06-08,China,Asia,0.81,0.764,1.5,56.8,3.88,6.6451,3.58,49.2,38.5,36.2,1,COVID-19 Pandemic,-0.1,Medium,25.0,1.018,0.09666735007854742,0.885,63.05
2020-06-15,China,Asia,0.855,0.813,1.931,62.85,4.5,6.5618,2.95,50.5,47.6,42.4,1,COVID-19 Pandemic,-0.34,Medium,25.0,0.93825,0.0949502002703851,0.81,56.8
2020-06-22,China,Asia,0.734,0.682,1.888,52.5,1.76,6.4384,3.34,53.3,41.0,21.7,0,,-0.84,Medium,25.0,0.821,0.10114226188552211,0.855,62.85
2020-06-29,China,Asia,0.807,0.745,1.5,55.56,1.59,6.48,0.97,58.3,39.7,35.1,1,COVID-19 Pandemic,-0.83,Medium,25.0,0.8015,0.10659609867195645,0.734,52.5
2020-07-06,China,Asia,0.78,0.724,1.697,54.94,4.18,6.667,2.04,60.0,62.9,29.1,1,COVID-19 Pandemic,0.31,Medium,25.0,0.794,0.10646876512024846,0.807,55.56
2020-07-13,China,Asia,0.741,0.673,1.5,52.63,1.81,6.4522,-1.79,49.6,53.0,28.3,0,,-0.13,Medium,25.0,0.7655000000000001,0.10000244178414955,0.78,54.94
2020-07-20,China,Asia,0.776,0.672,1.595,53.39,5.9,6.5764,3.7,51.4,35.6,30.9,1,COVID-19 Pandemic,0.11,Medium,25.0,0.776,0.10246026694245976,0.741,52.63
2020-07-27,China,Asia,0.737,0.689,1.514,52.09,3.22,6.4003,5.38,56.3,43.3,36.8,1,COVID-19 Pandemic,-0.3,Medium,25.0,0.7585000000000001,0.09714843476310286,0.776,53.39
2020-08-03,China,Asia,0.707,0.624,1.649,49.83,3.41,6.436,-0.97,56.6,38.1,46.3,1,COVID-19 Pandemic,0.51,Medium,25.0,0.74025,0.09711638008077184,0.737,52.09
2020-08-10,China,Asia,0.682,0.608,1.5,48.61,4.43,6.5632,0.64,46.4,45.0,39.3,1,COVID-19 Pandemic,-0.18,Medium,25.0,0.7254999999999999,0.09689623846539029,0.707,49.83
2020-08-17,China,Asia,0.703,0.623,1.5,49.9,4.94,6.4162,0.4,37.7,51.0,41.1,1,COVID-19 Pandemic,0.04,Medium,25.0,0.7072499999999999,0.09727799338930118,0.682,48.61
2020-08-24,China,Asia,0.689,0.603,1.59,47.89,2.51,6.468,4.25,49.8,41.1,32.2,1,COVID-19 Pandemic,0.28,Medium,25.0,0.6952499999999999,0.06652036254888068,0.703,49.9
2020-08-31,China,Asia,0.657,0.581,1.5,46.76,2.14,6.4163,3.8,45.2,43.1,28.9,0,,-0.01,Medium,25.0,0.68275,0.06392508353928042,0.689,47.89
2020-09-07,China,Asia,0.67,0.617,1.5,47.27,2.89,6.41,0.68,41.7,37.5,24.9,0,,0.57,Medium,25.0,0.6797500000000001,0.061087445805814815,0.657,46.76
2020-09-14,China,Asia,0.652,0.598,1.526,45.91,1.91,6.3591,1.8,51.8,51.2,20.2,0,,-0.66,Medium,25.0,0.6669999999999999,0.04753774098826788,0.67,47.27
2020-09-21,China,Asia,0.64,0.596,1.625,46.12,3.05,6.3855,-0.54,41.8,52.3,28.4,0,,-0.07,Medium,25.0,0.65475,0.033126486166203964,0.652,45.91
2020-09-28,China,Asia,0.659,0.594,1.5,46.15,3.68,6.4585,4.01,41.2,36.1,29.3,0,,-0.42,Medium,25.0,0.6552500000000001,0.035488629473799035,0.64,46.12
2020-10-05,China,Asia,0.639,0.601,1.611,45.11,2.63,6.4947,1.14,49.0,56.1,22.3,0,,-0.5,Medium,25.0,0.6475,0.03406980224916777,0.659,46.15
2020-10-12,China,Asia,0.626,0.578,1.5,44.53,2.76,6.5227,5.2,36.5,59.2,29.9,0,,0.43,Medium,25.0,0.641,0.028579613925535152,0.639,45.11
2020-10-19,China,Asia,0.674,0.623,1.5,47.91,2.76,6.5669,-0.76,48.2,56.4,29.3,0,,-0.28,Medium,25.0,0.6495,0.037421509743611914,0.626,44.53
2020-10-26,China,Asia,0.673,0.637,1.5,48.59,2.38,6.2861,0.12,33.4,50.1,22.6,0,,0.03,Medium,25.0,0.653,0.035870388238004355,0.674,47.91
2020-11-02,China,Asia,0.683,0.606,1.5,47.99,2.86,6.4789,2.31,43.5,67.5,27.6,0,,0.68,Medium,25.0,0.664,0.03472905573378711,0.673,48.59
2020-11-09,China,Asia,0.717,0.612,1.5,47.67,2.47,6.4573,0.63,46.8,57.8,27.2,0,,-0.9,Medium,25.0,0.6867500000000001,0.03660822029011766,0.683,47.99
2020-11-16,China,Asia,0.746,0.672,1.5,52.33,2.38,6.4182,4.23,50.9,60.0,28.3,0,,-0.88,Medium,25.0,0.7047500000000001,0.03742386205277335,0.717,47.67
2020-11-23,China,Asia,0.72,0.659,1.811,51.2,2.61,6.3642,3.04,38.3,47.0,23.5,0,,0.64,Medium,25.0,0.7164999999999999,0.0360349590639646,0.746,52.33
2020-11-30,China,Asia,0.721,0.703,1.502,52.71,3.34,6.491,1.42,46.1,49.0,20.7,0,,0.87,Medium,25.0,0.726,0.035890332414778923,0.72,51.2
2020-12-07,China,Asia,0.735,0.689,1.714,52.18,1.5,6.5481,1.21,34.7,54.2,25.2,0,,0.04,Medium,25.0,0.7304999999999999,0.03441032014539466,0.721,52.71
2020-12-14,China,Asia,0.766,0.671,1.5,52.85,2.06,6.3897,1.68,45.9,71.3,23.3,0,,-0.01,Medium,25.0,0.7354999999999999,0.03421662735634998,0.735,52.18
2020-12-21,China,Asia,0.808,0.701,1.615,55.07,3.16,6.4557,0.53,51.3,58.3,22.7,0,,0.15,Medium,25.0,0.7575000000000001,0.03588564691748937,0.766,52.85
2020-12-28,China,Asia,0.788,0.757,1.5,58.01,2.53,6.4529,3.94,60.4,44.6,22.4,0,,0.3,Medium,25.0,0.77425,0.035234711805958094,0.808,55.07
2021-01-04,China,Asia,0.813,0.761,1.979,59.14,3.02,6.5083,4.41,57.1,61.0,25.0,0,,1.32,Medium,25.0,0.7937500000000001,0.03320720998527428,0.788,58.01
2021-01-11,China,Asia,0.842,0.77,1.647,59.96,2.42,6.5274,3.09,49.7,47.8,28.0,0,,-0.81,Medium,25.0,0.8127500000000001,0.028966300262423677,0.813,59.14
2021-01-18,China,Asia,0.827,0.738,1.5,57.96,2.45,6.5614,3.54,49.6,70.5,21.6,0,,-0.89,Medium,25.0,0.8174999999999999,0.030370910031094836,0.842,59.96
2021-01-25,China,Asia,0.877,0.822,2.026,61.51,2.25,6.5186,1.74,50.8,55.2,23.6,0,,-0.93,Medium,25.0,0.83975,0.03273824116990628,0.827,57.96
2021-02-01,China,Asia,0.871,0.837,1.539,62.44,2.35,6.5742,1.57,56.4,62.6,25.4,0,,-0.54,Medium,25.0,0.85425,0.03237634066587012,0.877,61.51
2021-02-08,China,Asia,0.896,0.793,2.147,63.17,3.44,6.6177,5.26,53.9,67.4,22.3,0,,-0.07,Medium,25.0,0.86775,0.03176909861559125,0.871,62.44
2021-02-15,China,Asia,0.928,0.785,1.82,62.23,2.94,6.5802,2.63,44.3,56.9,29.4,0,,-0.36,Medium,25.0,0.893,0.027817507934679596,0.896,63.17
2021-02-22,China,Asia,0.926,0.811,2.298,65.03,2.43,6.5843,4.32,46.7,56.9,28.2,0,,0.48,Medium,25.0,0.90525,0.028070684228787637,0.928,62.23
2021-03-01,China,Asia,0.96,0.872,1.894,68.71,3.13,6.475,2.99,38.4,55.0,22.9,0,,-0.09,Medium,25.0,0.9275,0.028400348070458794,0.926,65.03
2021-03-08,China,Asia,0.92,0.841,2.145,64.34,2.74,6.3853,2.25,60.1,55.5,28.3,0,,0.14,Medium,25.0,0.9335,0.03313703536888632,0.96,68.71
2021-03-15,China,Asia,1.009,0.905,2.316,69.27,2.58,6.7118,1.34,56.3,59.8,29.4,0,,0.52,Medium,25.0,0.9537500000000001,0.039258120095546044,0.92,64.34
2021-03-22,China,Asia,0.918,0.863,1.992,64.7,2.35,6.6586,-0.24,44.4,59.4,29.7,0,,0.58,Medium,25.0,0.95175,0.04922420379528243,1.009,69.27
2021-03-29,China,Asia,0.951,0.869,2.375,66.7,2.65,6.6574,0.65,56.5,65.2,27.9,0,,-0.31,Medium,25.0,0.9495,0.049377869493503056,0.918,64.7
2021-04-05,China,Asia,0.981,0.889,1.89,69.16,2.54,6.5225,2.04,55.4,37.0,22.4,0,,0.15,Medium,25.0,0.96475,0.04922952059326161,0.951,66.7
2021-04-12,China,Asia,0.989,0.867,2.302,68.73,2.97,6.4847,-0.2,47.9,54.6,21.1,0,,0.06,Medium,25.0,0.9597499999999999,0.04826859098207589,0.981,69.16
2021-04-19,China,Asia,0.954,0.849,1.905,67.0,1.88,6.5157,3.5,48.9,34.2,23.0,0,,0.25,Medium,25.0,0.96875,0.04819005602928913,0.989,68.73
2021-04-26,China,Asia,0.922,0.85,2.334,66.41,2.34,6.5251,1.09,58.1,49.3,20.1,0,,0.09,Medium,25.0,0.9615,0.04954055274549882,0.954,67.0
2021-05-03,China,Asia,0.911,0.828,2.088,64.29,2.51,6.5362,2.95,47.0,55.2,24.5,0,,-0.15,Medium,25.0,0.9440000000000001,0.04922657749572266,0.922,66.41
2021-05-10,China,Asia,0.894,0.762,1.5,61.61,3.34,6.4953,-0.36,59.1,49.5,28.9,0,,-0.27,Medium,25.0,0.92025,0.04838625692333507,0.911,64.29
2021-05-17,China,Asia,0.959,0.862,2.259,63.82,3.17,6.4854,1.07,42.8,45.3,28.0,0,,-0.25,Medium,25.0,0.9215,0.052977660700471975,0.894,61.61
2021-05-24,China,Asia,0.85,0.779,2.041,59.99,2.98,6.4533,2.34,74.1,52.5,24.4,0,,0.37,Medium,25.0,0.9035,0.061661080520669015,0.959,63.82
2021-05-31,China,Asia,0.913,0.842,1.766,64.54,3.16,6.5169,2.43,61.9,54.3,23.9,0,,1.05,Medium,25.0,0.9039999999999999,0.06494178294528842,0.85,59.99
2021-06-07,China,Asia,0.848,0.795,1.775,59.35,1.85,6.5842,1.31,58.6,43.4,26.9,0,,0.47,Medium,25.0,0.8925,0.06044916373882966,0.913,64.54
2021-06-14,China,Asia,0.807,0.709,1.713,56.52,2.45,6.5895,4.67,54.6,44.4,22.3,0,,-0.22,Medium,25.0,0.8545,0.05665968172323058,0.848,59.35
2021-06-21,China,Asia,0.806,0.723,1.727,57.72,3.79,6.4291,0.23,56.3,52.7,25.4,0,,0.1,Medium,25.0,0.8435,0.05495803548279339,0.807,56.52
2021-06-28,China,Asia,0.85,0.744,1.799,57.76,1.95,6.4748,2.26,52.4,39.5,28.5,0,,0.17,Medium,25.0,0.8277500000000001,0.056993838497823295,0.806,57.72
2021-07-05,China,Asia,0.773,0.688,1.748,54.6,2.94,6.3481,0.56,42.3,46.9,28.0,0,,-0.01,Medium,25.0,0.8089999999999999,0.06105978937885691,0.85,57.76
2021-07-12,China,Asia,0.771,0.673,1.842,53.41,2.34,6.5443,1.12,49.4,42.7,23.4,0,,0.61,Medium,25.0,0.8,0.06097376809301888,0.773,54.6
2021-07-19,China,Asia,0.746,0.704,1.81,52.75,3.1,6.3861,5.3,46.3,54.2,29.2,0,,0.57,Medium,25.0,0.785,0.06094515339188154,0.771,53.41
2021-07-26,China,Asia,0.761,0.687,1.696,53.17,3.26,6.3447,1.85,38.3,40.8,26.6,0,,-0.47,Medium,25.0,0.76275,0.06182395735553191,0.746,52.75
2021-08-02,China,Asia,0.723,0.638,1.5,50.88,3.27,6.4556,4.31,56.4,34.0,20.3,0,,-0.85,Medium,25.0,0.7502500000000001,0.06273222686979386,0.761,53.17
2021-08-09,China,Asia,0.715,0.654,1.788,49.77,2.47,6.4999,3.48,54.2,44.2,20.1,0,,0.16,Medium,25.0,0.73625,0.05633404617077593,0.723,50.88
2021-08-16,China,Asia,0.727,0.658,1.539,50.48,1.53,6.4628,1.44,44.1,38.5,23.5,0,,-0.45,Medium,25.0,0.7314999999999999,0.0493339712285854,0.715,49.77
2021-08-23,China,Asia,0.669,0.578,1.5,45.99,2.0,6.4462,0.65,38.9,27.4,26.4,0,,0.03,Medium,25.0,0.7085,0.04475515042663323,0.727,50.48
2021-08-30,China,Asia,0.661,0.575,1.516,45.16,2.52,6.3208,2.09,60.8,44.6,26.4,0,,0.51,Medium,25.0,0.693,0.0423561005917655,0.669,45.99
2021-09-06,China,Asia,0.65,0.596,1.51,46.62,2.06,6.5638,3.62,35.5,36.1,29.0,0,,0.7,Medium,25.0,0.67675,0.041384535669894223,0.661,45.16
2021-09-13,China,Asia,0.687,0.614,1.5,47.43,3.27,6.4218,3.96,34.9,50.4,23.7,0,,1.16,Medium,25.0,0.6667500000000001,0.04649627976209141,0.65,46.62
2021-09-20,China,Asia,0.705,0.614,1.5,49.33,3.02,6.4241,1.25,38.0,51.6,22.0,0,,-0.21,Medium,25.0,0.6757500000000001,0.04340778646522225,0.687,47.43
2021-09-27,China,Asia,0.725,0.634,1.568,50.52,2.53,6.3806,1.96,48.5,57.9,21.8,0,,-0.42,Medium,25.0,0.6917500000000001,0.037676636087910165,0.705,49.33
2021-10-04,China,Asia,0.708,0.617,1.5,49.22,2.98,6.3431,3.0,46.3,51.1,21.6,0,,-0.13,Medium,25.0,0.7062499999999999,0.03805133986084469,0.725,50.52
2021-10-11,China,Asia,0.673,0.575,1.601,46.56,1.89,6.403,2.13,39.3,38.0,27.9,0,,-0.99,Medium,25.0,0.70275,0.0394015841131777,0.708,49.22
2021-10-18,China,Asia,0.678,0.615,1.67,48.36,2.63,6.4538,2.23,49.8,49.8,22.7,0,,-0.04,Medium,25.0,0.696,0.03874915968352802,0.673,46.56
2021-10-25,China,Asia,0.656,0.586,1.5,46.02,1.9,6.3961,4.76,49.4,64.6,21.6,0,,-0.95,Medium,25.0,0.6787500000000001,0.03736915960369295,0.678,48.36
2021-11-01,China,Asia,0.703,0.62,1.5,48.75,1.69,6.4639,4.11,42.1,50.2,20.8,0,,0.3,Medium,25.0,0.6775,0.04372384714513846,0.656,46.02
2021-11-08,China,Asia,0.686,0.628,1.553,49.3,1.84,6.4754,1.75,45.3,61.2,20.6,0,,-0.37,Medium,25.0,0.68075,0.043848243954477825,0.703,48.75
2021-11-15,China,Asia,0.746,0.633,1.623,51.07,2.7,6.5141,1.51,52.6,41.5,27.9,0,,-0.16,Medium,25.0,0.6977500000000001,0.04413064642271506,0.686,49.3
2021-11-22,China,Asia,0.696,0.608,1.567,49.01,2.63,6.4965,-0.44,44.7,58.2,24.4,0,,0.76,Medium,25.0,0.70775,0.049193287672379356,0.746,51.07
2021-11-29,China,Asia,0.774,0.711,1.74,54.72,3.1,6.4346,1.97,57.1,58.8,29.2,0,,-0.32,Medium,25.0,0.7255,0.05731139476099451,0.696,49.01
2021-12-06,China,Asia,0.81,0.738,1.898,56.89,3.61,6.4906,2.11,47.6,53.6,20.1,0,,-0.77,Medium,25.0,0.7565000000000001,0.05671339116828139,0.774,54.72
2021-12-13,China,Asia,0.78,0.709,1.556,54.91,2.39,6.3715,1.15,50.5,50.1,28.6,0,,0.04,Medium,25.0,0.7650000000000001,0.058514065708612936,0.81,56.89
2021-12-20,China,Asia,0.797,0.715,1.619,55.96,4.14,6.5334,2.78,58.8,69.0,21.4,0,,0.17,Medium,25.0,0.79025,0.0583569465388912,0.78,54.91
2021-12-27,China,Asia,0.882,0.781,1.652,59.96,2.86,6.4503,2.87,61.8,53.8,28.4,0,,-0.99,Medium,25.0,0.81725,0.0635447147405131,0.797,55.96
2022-01-03,China,Asia,0.858,0.732,1.666,60.46,2.79,6.4409,2.54,45.9,62.2,28.3,0,,-0.3,Medium,25.0,0.82925,0.061622744365110046,0.882,59.96
2022-01-10,China,Asia,0.844,0.774,1.986,59.74,2.51,6.6147,2.34,46.3,53.2,26.0,0,,-0.06,Medium,25.0,0.84525,0.06251288472467592,0.858,60.46
2022-01-17,China,Asia,0.891,0.79,1.898,61.83,2.49,6.3752,4.07,66.6,63.4,27.0,0,,0.7,Medium,25.0,0.86875,0.06092748874813073,0.844,59.74
2022-01-24,China,Asia,0.936,0.798,1.927,64.06,2.9,6.4491,3.24,60.8,53.3,21.1,0,,0.44,Medium,25.0,0.88225,0.059830833806048755,0.891,61.83
2022-01-31,China,Asia,0.898,0.802,1.919,62.34,2.93,6.5198,-0.49,60.1,52.5,21.8,0,,0.29,Medium,25.0,0.89225,0.061247037078721124,0.936,64.06
2022-02-07,China,Asia,0.938,0.811,2.216,65.56,1.93,6.5809,2.85,49.4,44.4,20.7,0,,0.34,Medium,25.0,0.9157500000000001,0.058415626201341074,0.898,62.34
2022-02-14,China,Asia,1.033,0.887,2.455,71.14,3.27,6.6767,2.09,66.3,63.6,29.5,0,,0.18,Medium,25.0,0.9512499999999999,0.05554712573678821,0.938,65.56
2022-02-21,China,Asia,1.038,0.924,2.469,72.62,5.35,6.7643,0.18,45.3,54.8,34.6,1,Russia-Ukraine War,-0.24,Medium,25.0,0.97675,0.05037513342265943,1.033,71.14
2022-02-28,China,Asia,1.111,0.944,2.027,75.16,2.56,6.4722,3.13,53.3,49.2,27.3,0,,-0.58,Medium,25.0,1.03,0.0517129295434557,1.038,72.62
2022-03-07,China,Asia,1.146,1.016,2.787,79.43,6.95,6.6653,1.65,62.8,50.3,35.7,1,Russia-Ukraine War,-0.66,Medium,25.0,1.082,0.047505995455622896,1.111,75.16
2022-03-14,China,Asia,1.084,0.934,1.981,75.19,5.92,6.4192,3.41,58.3,59.9,59.0,1,Russia-Ukraine War,0.07,Medium,25.0,1.09475,0.053847148172760484,1.146,79.43
2022-03-21,China,Asia,1.134,1.058,1.981,81.35,2.43,6.6313,1.09,48.1,49.4,28.2,0,,0.23,Medium,25.0,1.11875,0.04828177600527214,1.084,75.19
2022-03-28,China,Asia,1.158,1.013,2.631,80.22,5.07,6.6284,3.05,62.4,47.8,54.8,1,Russia-Ukraine War,0.14,Medium,25.0,1.1305,0.045731997892906676,1.134,81.35
2022-04-04,China,Asia,1.177,1.1,2.102,84.65,9.68,6.5955,0.8,62.0,43.1,56.2,1,Russia-Ukraine War,-0.26,Medium,25.0,1.13825,0.04390224286183524,1.158,80.22
2022-04-11,China,Asia,1.148,1.001,2.55,79.24,2.57,6.4813,1.81,42.9,36.2,29.1,0,,-0.06,Medium,25.0,1.1542499999999998,0.04555164431123606,1.177,84.65
2022-04-18,China,Asia,1.216,1.061,2.67,82.82,2.78,6.6557,-0.3,51.8,55.9,27.3,0,,0.57,Medium,25.0,1.17475,0.04610958709236107,1.148,79.24
2022-04-25,China,Asia,1.228,1.06,2.231,83.55,2.58,6.6253,1.04,54.2,48.9,22.9,0,,0.61,Medium,25.0,1.19225,0.04188921251604069,1.216,82.82
2022-05-02,China,Asia,1.158,1.036,1.977,81.57,3.01,6.576,0.51,57.4,56.2,24.7,0,,0.03,Medium,25.0,1.1875,0.04789613024110921,1.228,83.55
2022-05-09,China,Asia,1.183,1.064,2.229,83.66,2.6,6.4255,4.84,57.9,50.7,23.4,0,,-0.35,Medium,25.0,1.19625,0.04034202449875184,1.158,81.57
2022-05-16,China,Asia,1.273,1.088,2.878,86.64,2.38,6.4245,0.3,53.9,47.8,30.0,0,,-0.61,Medium,25.0,1.2105,0.04422920673050176,1.183,83.66
2022-05-23,China,Asia,1.233,1.194,3.14,89.79,2.57,6.5634,2.79,48.9,44.7,21.1,0,,0.34,Medium,25.0,1.2117499999999999,0.043032152838463726,1.273,86.64
2022-05-30,China,Asia,0.909,0.85,2.121,65.71,2.33,6.6138,2.25,60.1,60.9,22.7,0,,0.23,Medium,25.0,1.1495,0.08885182204487871,1.233,89.79
2022-06-06,China,Asia,0.963,0.849,1.899,65.88,2.7,6.6807,2.92,56.9,39.4,29.1,0,,-0.55,Medium,25.0,1.0945,0.09033514714589123,0.909,65.71
2022-06-13,China,Asia,0.903,0.821,2.118,63.03,2.42,6.5365,4.06,54.3,55.7,26.2,0,,0.39,Medium,25.0,1.002,0.09012482426356104,0.963,65.88
2022-06-20,China,Asia,0.881,0.761,1.937,60.49,2.87,6.5407,5.67,46.5,57.2,23.2,0,,-0.29,Medium,25.0,0.914,0.08944116672266499,0.903,63.03
2022-06-27,China,Asia,0.774,0.699,1.5,54.59,2.94,6.4978,3.78,56.8,62.7,21.7,0,,-0.55,Medium,25.0,0.88025,0.0933427734882828,0.881,60.49
2022-07-04,China,Asia,0.822,0.712,1.544,55.53,4.05,6.4231,1.36,44.4,50.2,28.2,0,,0.51,Medium,25.0,0.845,0.09705760913806376,0.774,54.59
2022-07-11,China,Asia,0.788,0.687,1.617,53.62,2.34,6.4966,2.16,54.2,40.3,24.9,0,,-0.04,Medium,25.0,0.81625,0.09363136985516224,0.822,55.53
2022-07-18,China,Asia,0.799,0.729,1.613,57.61,2.06,6.5303,1.08,46.1,48.2,26.2,0,,-0.19,Medium,25.0,0.79575,0.0938009038813519,0.788,53.62
2022-07-25,China,Asia,0.787,0.719,1.788,55.85,10.53,6.5103,0.25,33.2,39.1,43.9,1,Russia-Ukraine War,-0.51,Medium,25.0,0.7989999999999999,0.0935105739794442,0.799,57.61
2022-08-01,China,Asia,0.718,0.655,1.538,51.18,1.8,6.4197,1.43,49.5,44.4,28.9,0,,0.07,Medium,25.0,0.7729999999999999,0.0936541496449528,0.787,55.85
2022-08-08,China,Asia,0.685,0.599,1.5,47.27,2.33,6.4835,3.88,61.2,36.3,27.9,0,,-0.0,Medium,25.0,0.74725,0.08671766755400148,0.718,51.18
2022-08-15,China,Asia,0.723,0.681,1.5,52.37,6.63,6.4066,2.53,47.8,33.3,63.7,1,Russia-Ukraine War,0.09,Medium,25.0,0.7282500000000001,0.0915753651310151,0.685,47.27
2022-08-22,China,Asia,0.7,0.675,1.677,50.6,2.64,6.3735,2.48,45.8,39.9,21.8,0,,-0.05,Medium,25.0,0.7065,0.05866500326725028,0.723,52.37
2022-08-29,China,Asia,0.726,0.667,1.5,51.57,2.67,6.3486,-0.07,50.8,45.9,27.6,0,,-0.21,Medium,25.0,0.7084999999999999,0.05622961488805591,0.7,50.6
2022-09-05,China,Asia,0.676,0.588,1.5,45.93,2.78,6.3846,1.8,57.2,37.1,20.4,0,,-0.42,Medium,25.0,0.70625,0.05668982068976592,0.726,51.57
2022-09-12,China,Asia,0.69,0.595,1.5,46.73,2.98,6.4466,3.96,35.9,41.6,27.8,0,,0.01,Medium,25.0,0.698,0.058020240004217086,0.676,45.93
2022-09-19,China,Asia,0.677,0.573,1.5,46.34,4.02,6.4278,0.86,42.0,56.6,30.0,0,,0.47,Medium,25.0,0.69225,0.048211414735209984,0.69,46.73
2022-09-26,China,Asia,0.694,0.608,1.5,48.4,1.5,6.4263,1.84,46.1,45.6,29.9,0,,0.25,Medium,25.0,0.68425,0.04420954337116336,0.677,46.34
2022-10-03,China,Asia,0.672,0.596,1.5,46.52,3.15,6.372,4.35,32.4,61.4,28.8,0,,1.11,Medium,25.0,0.68325,0.043733332956020964,0.694,48.4
2022-10-10,China,Asia,0.68,0.636,1.721,49.34,4.03,6.4112,2.49,42.3,65.3,38.8,1,Russia-Ukraine War,-0.44,Medium,25.0,0.68075,0.043625110197331944,0.672,46.52
2022-10-17,China,Asia,0.69,0.61,1.5,47.51,3.09,6.396,3.85,53.5,56.0,27.3,0,,0.29,Medium,25.0,0.6839999999999999,0.044305278276660774,0.68,49.34
2022-10-24,China,Asia,0.702,0.625,1.671,49.2,2.92,6.3749,2.62,32.9,38.6,23.1,0,,0.78,Medium,25.0,0.6859999999999999,0.03739983921606509,0.69,47.51
2022-10-31,China,Asia,0.699,0.666,1.5,51.26,2.81,6.3941,1.89,45.1,67.9,25.2,0,,0.11,Medium,25.0,0.69275,0.03470616598560644,0.702,49.2
2022-11-07,China,Asia,0.756,0.67,1.5,52.24,7.71,6.4601,0.51,36.6,60.5,58.2,1,Russia-Ukraine War,-0.01,Medium,25.0,0.71175,0.03890334059915308,0.699,51.26
2022-11-14,China,Asia,0.761,0.67,1.647,52.58,8.46,6.322,0.66,57.0,50.3,58.7,1,Russia-Ukraine War,0.05,Medium,25.0,0.7295,0.0371940295270413,0.756,52.24
